EDGAR,EDIL DEPARTAMENTAL,11/05/21,29/05/22,3425107
ELSA,FISCAL LETRADO NACIONAL,3/03/21,20/07/23,1294083
ANTONIO,FISCAL LETRADO ADJUNTO,21/08/21,24/10/21,1339255
FAUSTO ALEJANDRO,INSP. PPAL,25/04/21,20/05/22,1396051
RUBEN MARIA,SECRETARIO BANCADA,1/10/20,25/10/21,3498241
ANA MARÍA,MINISTRO TRIB.APELA.,11/07/21,27/09/22,1253372
ALVARO  MARIA,DECANO,30/07/21,16/08/23,1389859
FERNANDO,GERENTE DE AREA,15/02/21,30/10/23,1896667
ANDRES OSCAR,DIRECTOR UCPE,20/06/21,5/04/23,2620429
OSCAR,DIPUTADO,26/04/21,24/12/22,627427
JOSE CARLOS,DIPUTADO,1/05/21,5/02/23,3783470
JUAN,DIRECTOR,6/04/21,9/07/23,2898282
MARIA ELENA,JUEZ LETRADO INTERIOR,3/04/21,16/04/22,1650645
WASHINGTON OMAR,GERENTE DE AREA,21/04/21,29/11/21,1312411
ENZO JAVIER,EDIL,29/10/20,10/03/23,3486216
MARIANA,FISCAL LETRADO NACIONAL,24/08/21,19/03/23,1033687
ALMA SONNIA,DIPUTADO,13/04/21,29/06/23,818383
JAVIER LEOMAR,EDIL,17/11/21,29/01/23,3337835
GRACIELA,FISCAL LETRADO ADJUNTO,16/06/21,6/12/22,1537386
EMILIO ROBERTO,MIEMBRO DE JUNTA,16/10/20,29/11/23,1430538
EDUARDO JORGE,DECANO,21/12/21,5/02/23,1495554
DANIEL EDUARDO,DIPUTADO,24/09/20,9/04/22,1341028
IRMA GABY,DIRECTORA ADMINISTRACION,28/11/21,19/11/22,1481391
DANIELA,EDIL,16/12/21,8/02/22,3653028
JORGE,EDIL,5/10/21,16/07/22,3717819
GERARDO LUIS,DIRECTOR,30/12/21,2/11/21,1359120
MARCELO,GTE. OPERACIONES TECNICAS,2/03/21,28/10/22,1657947
DIANA BEATRIZ,MINISTRO,22/11/21,6/06/22,1083065
LUIS AURELIO,GERENTE DIVISION COMERCIAL,10/07/21,9/09/22,1209424
CARLOS CESAR,GERENTE P. PLANIF. ESTRATEGICA,3/12/20,22/11/23,1160172
SEBASTIAN,EDIL,11/12/20,2/11/21,3009041
MARIO,DIRECTOR GENERAL,28/04/21,18/04/23,1401500
DARIO ALBERTO,EDIL,6/10/21,10/03/23,3379816
MORGAN,SUB.DIR.GRAL.DE LOS SERV. ADM.,3/02/21,22/06/23,1482746
MARIO DAVID,DIRECTOR,10/06/21,18/08/23,3553478
NELSON JESUS,EDIL,14/09/21,18/05/22,3321095
MARIA VICTORIA,ASESORA,15/06/21,7/05/22,3302430
PATRICIA MARIA,FISCAL LETRADO ADJUNTO,6/10/20,8/06/22,1556555
YONA SOLEDAD,SECRETARIO,26/01/21,7/09/23,2874142
ADRIANA,ASESOR DEL DIRECTORIO,13/09/20,5/09/21,1727747
RICARDO,SECRETARIO LETRADO,2/06/21,3/12/22,3090553
MANUEL,PRESIDENTE,2/10/20,28/04/22,1494896
NELSON EMILIO,EDIL DEPARTAMENTAL,27/09/20,4/11/21,2840437
LUIS  SANTIAGO,INSP. PPAL (R),25/10/20,23/12/21,1839142
CARLOS,ASESOR LETRADO MUNICIPAL,10/04/21,11/11/23,1883918
RUBEN WALDEMAR,DIPUTADO,22/06/21,6/10/21,1179285
RICARDO,DIRECTOR DE DIVISION CONTABLE,18/03/21,22/08/23,1482046
GONZALO,DIRECTOR DELEG.TITULAR MIEN,1/12/21,2/10/23,1448680
JUAN ESTEBAN,DIRECTOR DIV.SUC.Y AG,8/11/20,14/10/23,2821524
JULIO CESAR,DIRECTOR GENERAL SECRETARIA,15/07/21,17/10/22,3829556
LUIS ALBERTO,DIRECTOR GRAL. DE DESARROLLO,28/12/20,6/10/21,3664872
RODOLFO LUIS,DIRECTOR HACIENDA,5/07/21,19/01/22,4025970
ANA MARIA,DIRECTORA DIVISION,20/08/21,13/09/21,1716180
JOSE GERVASIO,DTOR GRAL DPTO.,31/10/21,4/07/23,2577718
SOFIA,EDIL,15/12/21,19/03/22,1822373
DANIEL,EDIL,23/11/20,27/03/22,1962185
ANDRES CARLOS,EDIL,21/09/20,26/08/22,1978079
CARLOS ALBERTO,EDIL,16/05/21,8/11/22,2690444
GUSTAVO,EDIL,15/08/21,24/10/21,3858990
RUBEN JORGE,EDIL,5/09/20,26/12/21,4112036
DANIEL,EDIL DEPARTAMENTAL,20/05/21,17/01/23,4044652
JUAN CARLOS,EDIL TITULAR,11/01/21,1/11/23,1330012
HEBER ADRIAN,EDIL TITULAR,23/04/21,23/10/23,2869626
GRACIELA YANET,FISCAL LETRADO ADJUNTO,10/12/21,7/09/21,2775310
MARIA DEL HUERTO,FISCAL LETRADO NACIONAL,17/07/21,13/10/21,1474234
ISABEL,GERENTE DE AREA,18/09/21,11/08/22,1409871
CARLOS ANTONIO,GERENTE DE DIVISION TECNICO PROFESIONAL,3/12/21,18/06/22,1488902
HERIC ALEM,GERENTE DIV. TEC. PROFESIONAL,21/11/21,8/10/22,3241729
ANA LAURA,GERENTE DIVISION,4/11/20,1/07/22,2612361
BEATRIZ MARIA,INTENDENTE,13/02/21,11/05/23,875756
WALTER,INTENDENTE,3/08/21,9/01/22,2527549
DARDO ALEJANDRO,JUEZ LDO. INTERIOR,16/10/20,25/11/21,1936384
ANA KARINA,JUEZ LDO. INTERIOR,30/08/21,5/12/22,3467717
EDUARDO BERNABE,JUEZ LETRADO CAPITAL,20/11/21,4/10/21,1089835
GERARDO CELSO,JUEZ LETRADO INTERIOR,12/01/21,14/09/23,3223539
BEATRIZ MARIA,MINISTRO,5/08/21,3/06/23,875756
ELENA,MINISTRO TRIBUNAL DE APELACIONES,10/12/21,7/09/21,1293852
DANIEL CARLOS,SENADOR,5/11/20,28/08/22,1360417
NELSON YEIN,EDIL,3/06/21,24/03/23,3795181
LUCY MARTINS,REPRESENTANTE  IMAME,24/12/20,25/09/22,1336395
ANDRES,DIRECTOR DIVISION,23/05/21,12/05/23,1502720
GREGORIO,DIRECTOR DPTAL.,29/12/21,10/12/23,839285
ANA MARIA,DIRECTORA,9/10/21,23/06/22,1376536
GUSTAVO JAVIER,GERENTE GENERAL,3/03/21,31/12/21,1370899
SILVIA,FISCAL LETRADO DEPARTAMENTAL,6/10/20,12/06/23,1195366
CARLOS ANTONIO,EDIL DEPARTAMENTAL,21/05/21,20/08/22,1173461
ANDRES,REP. DE MEF,3/11/21,2/02/22,1793083
HECTOR,DIRECTOR,13/12/21,21/09/23,1747324
LUIS BALTASAR,EDIL,29/12/20,17/10/21,3538903
FRANCISCO JULIAN,JUEZ LDO. INTERIOR,7/09/20,26/10/23,1054740
CARLOS ALBERTO,DELEGADO,18/05/21,29/01/23,3217126
FEDOR ALEJANDRO,EDIL DEPARTAMENTAL,3/12/20,9/01/23,3432641
GABRIEL,GERENTE DE DIVISION,22/12/20,13/12/23,1904984
VENANCIA MARIA,DIPUTADO,22/11/21,10/05/23,3713728
ROXANA DANIELLA,DIRECTORA DIVISION,3/02/21,28/06/22,1693250
CARLOS JOSE,GERENTE  GENERAL,10/05/21,31/07/23,1195997
TANIA,DIRECTORA,4/06/21,27/06/22,3230268
GRACIELA TULA,GERENTE DE FINANZAS,23/06/21,24/07/23,1179441
GUSTAVO RICARDO,GERENTE DE DIVISION,2/06/21,27/06/23,2921523
CARLOS MARÍA,SECRETARIO GRAL.,11/05/21,29/05/22,3736364
JOSE,DIRECTOR GENERAL,3/03/21,20/07/23,3485292
JULIAN ALEJANDRO,EDIL,21/08/21,24/10/21,2784891
ROSANA CECILIA,EDIL DEPARTAMENTAL,25/04/21,20/05/22,3552727
MARIA ELENA,DIRECTORA DIVISION,1/10/20,25/10/21,1676310
GRACIELA,DIRECTORA GENERAL,11/07/21,27/09/22,1987283
ROBERT NINO,EDIL,30/07/21,16/08/23,2589771
ISIDRO RAMON,EDIL,15/02/21,30/10/23,3260022
GUSTAVO WILLIAN,EDIL TITULAR,20/06/21,5/04/23,3059043
RAFAEL MANUEL,DIRECTOR GRAL DE OBRAS,26/04/21,24/12/22,1000293
WALTER JOSE,EDIL TITULAR,1/05/21,5/02/23,3459012
LAURO JUAN BAUTISTA,SUB SECRETARIO,6/04/21,9/07/23,1486626
CARLOS ENRIQUE,CAPITAN DENAVIO (CG),3/04/21,16/04/22,1858413
MARIA DEL CARMEN,DIRECTOR GENERAL,21/04/21,29/11/21,1579828
NIGEL RAFAEL,SECRETARIO,29/10/20,10/03/23,1793511
SCHUBERT FLORENCIO,DIRECTOR,24/08/21,19/03/23,1515246
RAMON NORBERTO,DIRECTOR  TECNICO DE ENERGIA,13/04/21,29/06/23,1448681
ELBIO,DIRECTOR GRAL,17/11/21,29/01/23,1183286
ANIBAL ALBERTO,EDIL,16/06/21,6/12/22,2916670
LUIS ALBERTO,EDIL,16/10/20,29/11/23,3384975
ALEJANDRA,EDIL,21/12/21,5/02/23,3394326
SILVIA,FISCAL LETRADO DEPARTAMENTAL,24/09/20,9/04/22,3970974
MYRIAM EVA,JUEZ LETRADO CAPITAL,28/11/21,19/11/22,1541653
JUAN CARLOS,SECRETARIO,16/12/21,8/02/22,3283947
SCHUBERT FLORENCIO,SUB DIRECTOR,5/10/21,16/07/22,1515246
PEDRO,VOCAL,30/12/21,2/11/21,3419607
JESUS MIGUEL,GERENTE DIV.DISTRIB.Y COMERCIAL INTERIOR,2/03/21,28/10/22,1895377
DARI,EDIL,22/11/21,6/06/22,864284
CARLOS,PRESIDENTE,10/07/21,9/09/22,1835293
CARLOS,PRESIDENTE,3/12/20,22/11/23,1835293
LUIS,INSP.MAYOR,11/12/20,2/11/21,1849949
CECILIA AMPARO,DIRECTORA,28/04/21,18/04/23,1138430
JOSE OMAR,SEC. GRAL,6/10/21,10/03/23,1910893
OSCAR HEBER,EDIL,3/02/21,22/06/23,4077135
CÉSAR DANIEL,ACTUARIO JDO. LETRADO INT.,10/06/21,18/08/23,1485807
RICHARD FREDDY,EDIL,14/09/21,18/05/22,2517604
DARÍO CONSTANTINO,EDIL TITULAR,15/06/21,7/05/22,3664010
BLANCA GRACIELA,SECRETARIA GENERAL,6/10/20,8/06/22,2760514
GLORIA GABRIELA,JUEZ LDO.CAPITAL,26/01/21,7/09/23,1793581
JORGE,EDIL,13/09/20,5/09/21,1540428
JORGE LUIS,DIRECTOR GENERAL,2/06/21,3/12/22,2651644
JOSE IGNACIO,EDIL,2/10/20,28/04/22,3338952
WALTER ANIBAL,MINISTRO MILITAR,27/09/20,4/11/21,1648174
ALVARO RICARDO,JUEZ LETRADO INTERIOR,25/10/20,23/12/21,1771554
ROBERTO GERONIMO,DIRECTOR DELEG.TITULA MEF,10/04/21,11/11/23,1348328
JULIO ENRIQUE,GERENTE REGIONAL,22/06/21,6/10/21,1303434
MARIA AUXILIADORA,SECRETARIA GRAL,18/03/21,22/08/23,2844314
FELIPE RAUL,DIPUTADO,1/12/21,2/10/23,1702885
RAFAEL EUGENIO,SENADOR,8/11/20,14/10/23,1585447
EDISON ARIEL,INSP.PPAL.,15/07/21,17/10/22,1313668
GUSTAVO DANIEL,DIRECTOR NACIONAL VIALIDAD,28/12/20,6/10/21,3001416
NESTOR,EDIL,5/07/21,19/01/22,1410433
RICARDO HORACIO,JUEZ LDO.CAPITAL,20/08/21,13/09/21,1227313
RUBENS LUIS,REPRESENTANTE DE LA INDUSTRIA,31/10/21,4/07/23,936708
NORMA SONIA,CONTADOR GENERAL,15/12/21,19/03/22,1613397
EDUARDO,GERENTE PLANIFICACION Y LOG.PORTLAND,23/11/20,27/03/22,1366019
MARIE CLAIRE,EDIL,21/09/20,26/08/22,1126659
WALTER RICHARD,VOCAL C.H.L.A EP,16/05/21,8/11/22,1646420
CARMEN YANNET,REPRESENTANTE  M.S.P.,15/08/21,24/10/21,1357732
ORQUIDEA CARLOTA,EDIL TITULAR,5/09/20,26/12/21,1307614
JORGE,GERENTE DE OBRA,20/05/21,17/01/23,1279314
BERNARDA JOSEFINA,MINISTRO TRIBUNAL DE APELACIONES,11/01/21,1/11/23,1322240
GUSTAVO ANTONIO,JUEZ LDO.CAPITAL,23/04/21,23/10/23,1449653
JAVIER ALFREDO,DIRECTOR DE DRECHOS HUMANOS,10/12/21,7/09/21,1782973
ADEL,VOCAL,17/07/21,13/10/21,1391024
PABLO RAUL,JUEZ LDO.INTERIOR,18/09/21,11/08/22,1988012
ATANASILDO TOMAS,EDIL,3/12/21,18/06/22,2938699
ITALO ALBERICO,REP. DE LAS EMPRESAS,21/11/21,8/10/22,3056743
JOSE LUIS,EDIL,4/11/20,1/07/22,3513498
SUSANA ALICIA,JUEZ LDO.INTERIOR,13/02/21,11/05/23,1865202
CAROLINA,PRO.SECRETARIO  GRAL,3/08/21,9/01/22,1290920
MARIA ALEXANDRA,ACTUARIO,16/10/20,25/11/21,2891945
IVONNE LOURDES,INSP. MAYOR,30/08/21,5/12/22,983484
JAIME JORGE,MINISTRO,20/11/21,4/10/21,899607
DOMINGO ANTONIO,DIRECTOR DE LA DIRECCION GRAL.,12/01/21,14/09/23,1342497
NELSON,DIRECTOR DIV. COMERCIAL,5/08/21,3/06/23,1454914
MARTHA SILVANA,DIPUTADO,10/12/21,7/09/21,1948749
MARCELO MARCOS,DIRECTOR,5/11/20,28/08/22,1664952
ALICIA ANGELA,MIEMBRO CHLA-EP,3/06/21,24/03/23,1006151
SYLVIA CARMEN,GERENTE DEL AREA,24/12/20,25/09/22,1387404
ANA GABRIELA,FISCAL LETRADO DEPARTAMENTAL,23/05/21,12/05/23,1604223
ALCIDES,DIRECTOR GRAL DPTO. DE OBRAS,29/12/21,10/12/23,3991869
LUIS ABERTO,EDIL,9/10/21,23/06/22,2862252
JOSE PEDRO,SECRETARIO CCRR,3/03/21,31/12/21,1545192
CLEVER DANIEL,VICE PRESIDENTE,6/10/20,12/06/23,1588593
FABIO,EDIL,21/05/21,20/08/22,3355126
ROBERTO,GERENTE DE DIVISION,3/11/21,2/02/22,1643522
JESUS ALBERTO,DIRECTOR C/C,13/12/21,21/09/23,2686996
MARIA EDITH,DIRECTORA GRAL,29/12/20,17/10/21,1928255
MARIA,,7/09/20,26/10/23,3629430
ANGEL MANUEL,DIRECTOR,18/05/21,29/01/23,5627672
EDUARDO,EDIL,3/12/20,9/01/23,3325038
LEONARDO DARIO,FISCAL LDO. DEPARTAMENTAL,22/12/20,13/12/23,3069851
WALTER EDUARDO,GERENTE DE SERVICIOS INSTITUCIONALES,22/11/21,10/05/23,2647709
MARIO,INSP.MAYOR,3/02/21,28/06/22,1504278
MARIA FERNANDA,JUEZ LDO. INTERIOR,10/05/21,31/07/23,1548034
HUGO,JUEZ LETRADO CAPITAL,4/06/21,27/06/22,1558715
LILIAN,JUEZ LETRADO CAPITAL,23/06/21,24/07/23,1933495
DORIS PERLA,MINISTRO TRIB.APELA.,2/06/21,27/06/23,2882410
ANA INES,ASESORA PRESIDENTE,11/05/21,29/05/22,3929690
BEATRIZ,GERENTE FINANCIERO,3/03/21,20/07/23,1583844
ALICIA ESTHER,JUEZ DE CAPITAL,21/08/21,24/10/21,1132087
EMMA COLBERT,ACTUARIO,25/04/21,20/05/22,1711981
RICARDO,DIRECTOR,1/10/20,25/10/21,1404079
ROBERTO CARLOS,EDIL,11/07/21,27/09/22,3139093
ROQUE,EDIL DPTAL.,30/07/21,16/08/23,1318969
MIGUEL ANGEL,EDIL TITULAR,15/02/21,30/10/23,2972957
SELVA ALICIA,GERENTE DE DIVISION,20/06/21,5/04/23,1368010
CARLOS,SENADOR,26/04/21,24/12/22,2533904
CONTANZA,SENADORA,1/05/21,5/02/23,1650566
MARIA SOLANGE,VICEPRESIDENTA,6/04/21,9/07/23,3677085
FERNANDO WILSON,JUEZ LDO. INTERIOR,3/04/21,16/04/22,1584450
NELSON JORGE,INSP. PPAL,21/04/21,29/11/21,1157628
LAURA ISABEL,GERENTE DE DIVISION,29/10/20,10/03/23,1538877
NIDIA,FISCAL LETRADO DEPARTAMENTAL,24/08/21,19/03/23,3809977
JORGE LUIS,DIRECTOR DPTAL. SALUD,13/04/21,29/06/23,3772456
MARIANA ISABEL,JUEZ LDO. CAPITAL,17/11/21,29/01/23,2999703
LAURA,CONSEJERA,16/06/21,6/12/22,1157698
MARIO YONNY,EDIL DEPARTAMENTAL,16/10/20,29/11/23,2604273
CARLOS MIGUEL,FISCAL LETRADO DEPARTAMENTAL,21/12/21,5/02/23,2536936
DANIEL ANTONIO,DIRECTOR DE DIVISION FINANZAS,24/09/20,9/04/22,1348374
ROBERTO,GERENTE DE DIVISION,28/11/21,19/11/22,1113979
CARLOS WILLY,EDIL,16/12/21,8/02/22,1964014
LOURDES,DIRECTORA DE HACIENDA,5/10/21,16/07/22,2548026
NIBYA MARISA,SUB-GERENTE DE SUCURSAL,30/12/21,2/11/21,3529462
CLAUDIA ALEJANDRA,JUEZ LDO. INTERIOR,2/03/21,28/10/22,3146045
WALTER,DIRECTOR SECRETARIO,22/11/21,6/06/22,877435
GONZALO FERNANDO,DIPUTADO,10/07/21,9/09/22,1372965
LUIS ALBERTO,EDIL,3/12/20,22/11/23,4077164
NESTOR,INSP. MAYOR,11/12/20,2/11/21,3657026
ORLANDO,DIRECTOR GENERAL,28/04/21,18/04/23,1365843
ANA IRIS,JUEZ LDO.CAPITAL,6/10/21,10/03/23,949224
ALINE MARIA,ASESORA,3/02/21,22/06/23,4229007
ERNESTO RAMON,PRESIDENTE DEL DIRECTORIO,10/06/21,18/08/23,1219379
IGNACIO,VICEPRESIDENTE,14/09/21,18/05/22,1642809
NELLY ESTHER,ACTUARIO,15/06/21,7/05/22,1404816
MIRIAM,JUEZ LETRADO CAPITAL,6/10/20,8/06/22,1253793
GRACIELA,MINISTRO,26/01/21,7/09/23,1298108
FRANCISCO JORGE,DIRECTOR GENRAL,13/09/20,5/09/21,2586187
PABLO GASTON,DIRECTOR,2/06/21,3/12/22,3783682
SILVIA ANDREA,FISCAL LETRADO,2/10/20,28/04/22,3824729
GASTON,EDIL,27/09/20,4/11/21,1247724
CARLOS MARTIN,EDIL,25/10/20,23/12/21,4073668
SYLVIA TERESA,GERENTE EJECUTIVO DE DIVISION AGRO.,10/04/21,11/11/23,1596287
CECILIA,DIRECTOR DE DIVISION CONTADURIA,22/06/21,6/10/21,1217230
FELIX ADUL,DIRECTOR DPTO. ARQUITECTURA,18/03/21,22/08/23,2567100
DAVID,JUEZ LDO. INTERIOR,1/12/21,2/10/23,11144251
CARLOS,FISCAL LETRADO DEPARTAMENTAL,8/11/20,14/10/23,1771727
JORGE,DIRECTOR  DELEG. ALTERNO,15/07/21,17/10/22,1655900
WILSON ALFREDO,CONSEJERO,28/12/20,6/10/21,1684563
CLARA ALICIA,DIRECTORA DIVISION,5/07/21,19/01/22,1334664
ELBIO,EDIL,20/08/21,13/09/21,4057409
RUTH MAYRA,DIRECTORA,31/10/21,4/07/23,1610135
ANDRES HUGO,GERENTE DE AREA,15/12/21,19/03/22,1361555
DARDO LUIS,JUEZ LDO.CAPITAL,23/11/20,27/03/22,2908771
MANUEL FERNANDO,DIRECTOR DE INSPECTORIA  Y ADUDITORIA,21/09/20,26/08/22,2508081
AMIN,DIPUTADO,16/05/21,8/11/22,2867869
MARIELLA,FISCAL LETRADO ADJUNTO,15/08/21,24/10/21,1463016
RODOLFO,SENADOR,5/09/20,26/12/21,1141322
DANIEL,GERENTE DE AREA,20/05/21,17/01/23,1840702
SILVIA,FISCAL LETRADO ADJUNTO,11/01/21,1/11/23,1261450
CARLOS SERGIO,EDIL,23/04/21,23/10/23,3013074
ALEJANDRO,DIRECTOR,10/12/21,7/09/21,2812621
CRISTOBAL,JUEZ LETRADO CAPITAL,17/07/21,13/10/21,1426251
ZOSIMO,INSP.MAYOR,18/09/21,11/08/22,1571621
JOSE LUIS,EDIL,3/12/21,18/06/22,2644598
MARÍA EUGENIA,ACTUARIO,21/11/21,8/10/22,3641890
GONZALO,DIPUTADO,4/11/20,1/07/22,2589646
JUAN ERNESTO,CONSEJERO,13/02/21,11/05/23,1425983
CESAR RAUL,EDIL DEPARTAMENTAL,3/08/21,9/01/22,2513865
OSVALDO,SUB GTE. GRAL.,16/10/20,25/11/21,1279816
JOSE AVELINO,GERENTE GRAL.,30/08/21,5/12/22,1721616
SERGIO,EDIL,20/11/21,4/10/21,3529964
DANIEL HECTOR,CAPITAN DE NAVIO(CG),12/01/21,14/09/23,1434139
HEBERT LEANDRO,EDIL,5/08/21,3/06/23,3725707
SIRLEY MARY,EDIL,10/12/21,7/09/21,3791951
ITALO EDISON,GERENTE DIVISION CONTENCIOSOS Y SUMARIOS,5/11/20,28/08/22,1381281
OSCAR CELMAR,JUEZ LDO.CAPITAL,3/06/21,24/03/23,1749388
GERARDO,JUEZ LETRADO INTERIOR,24/12/20,25/09/22,1667936
ALBERTO TOMAS,EDIL,23/05/21,12/05/23,1176686
ADRIANA LOURDES,EDIL TITULAR,29/12/21,10/12/23,1863376
JUAN BAUTISTA,PRESIDENTE ENBAJADOR,9/10/21,23/06/22,861377
JULIA MYRIAM,MINISTRO TRIB. APELA,3/03/21,31/12/21,948748
HUGO ENRIQUE,GERENTE DE REPARTICION,6/10/20,12/06/23,1313592
LUIS EDUARDO,EDIL,21/05/21,20/08/22,3222488
MARÍA NOEL,JUEZ LDO. INTERIOR,3/11/21,2/02/22,2999156
MARCELO,EDIL,13/12/21,21/09/23,3445324
GABRIEL,JUEZ LDO.INTERIOR,29/12/20,17/10/21,2767681
MARIA DEL ROSARIO,VICE PRESIDENTE,7/09/20,26/10/23,1434153
ROSANNA ELIZABETH,SECRETARIA INTERINA,18/05/21,29/01/23,3731091
JOSE QUINTIN,DIR.GRAL DE SALUD Y DES AMB.,3/12/20,9/01/23,2656935
CELINA WALKIRIA,EDIL,22/12/20,13/12/23,2525049
MARIA DEL CARMEN,EDIL,22/11/21,10/05/23,3580289
PATRICIA,FISCAL LETRADO ADJUNTO,3/02/21,28/06/22,1136900
MAXIMO,DIRECTOR GRAL TRANS.,10/05/21,31/07/23,1544447
DANIEL,MINISTRO SALUD PUBICA,4/06/21,27/06/22,1280622
JULIA ALBA,ACTUARIO,23/06/21,24/07/23,1254707
HECTOR RAUL,DIPUTADO,2/06/21,27/06/23,2619973
OVIDIO ERNESTO,DIR. DPTO. HIGIENE,11/05/21,29/05/22,1988034
IGNACIO JOSE,DIRECTOR PRESIDENTE,3/03/21,20/07/23,3330156
JOSÉ MANUEL,EDIL,21/08/21,24/10/21,3258199
JUAN,EDIL,25/04/21,20/05/22,3366615
JOSE ATILIO,EDIL,1/10/20,25/10/21,3930489
ARMANDO,EDIL TITULAR,11/07/21,27/09/22,3068083
JOSE ADAN,INSP.MAYOR,30/07/21,16/08/23,1857030
ANA MARIA,INTENDENTA MONTEVIDEO,15/02/21,30/10/23,1325310
JULIO ERNESTO,JUEZ LDO. CAPITAL,20/06/21,5/04/23,3038096
IVON,JUEZ LDO. INTERIOR (SUPLENTE),26/04/21,24/12/22,2851300
CARLOS,DIRECTOR  CTRO.,1/05/21,5/02/23,1074449
MARGARITA RAQUEL,INSPECTOR MAYOR,6/04/21,9/07/23,1355167
RAUL ALBERTO,GERENTE GENERAL,3/04/21,16/04/22,1851342
LORELEY,JUEZ LDO. CAPITAL,21/04/21,29/11/21,1524412
ALFREDO VICTOR,DIRECTOR DE SALUD,29/10/20,10/03/23,3157200
ADOLFO,DIRECTOR GENERAL,24/08/21,19/03/23,1504181
ALEJANDRO MARCELO,PRESIDENTE,13/04/21,29/06/23,1712358
MARIA DANIELA,ACTUARIO,17/11/21,29/01/23,3978801
SONIA ELIZABETH,SECRETARIO GENERAL,16/06/21,6/12/22,1310084
BLANCA,SEC. PRIVADA INTENDENTE,16/10/20,29/11/23,3754732
PABLO,GERENTE DE AREA,21/12/21,5/02/23,1650054
JORGE OMAR,DIPUTADO,24/09/20,9/04/22,974662
YAMANDU RAMON,SECRETARIO GRAL,28/11/21,19/11/22,3496984
JOSE DUHALDE,EDIL,16/12/21,8/02/22,2601049
FACUNDO,EDIL,5/10/21,16/07/22,3059194
EDGARDO ULISES,SUB SECRETARIO,30/12/21,2/11/21,2872367
JORGE EDUARDO,EDIL,2/03/21,28/10/22,3621341
FELIX ALEJANDRO,EDIL,22/11/21,6/06/22,2621034
RUBEN,EDIL,10/07/21,9/09/22,3317763
JOSE GUSTAVO,MINISTRO,3/12/20,22/11/23,1777687
MIGUEL JESUS,DIPUTADO,11/12/20,2/11/21,1197820
ERNESTO GABRIEL,ALCALDE MUNICIPIO A,28/04/21,18/04/23,1986170
MARIA MAGELA,JUEZ LETRADO INTERIOR,6/10/21,10/03/23,1727642
CARLOS ROBERTO,SECRETARIO GENERAL,3/02/21,22/06/23,1429090
JORGE AMERICO,GER. DE AREA I AN. E INSP.,10/06/21,18/08/23,1768297
AZUCENA MARIA,JUEZ LETRADO CAPITAL,14/09/21,18/05/22,909693
HENRY,EDIL DEPARTAMENTAL,15/06/21,7/05/22,3233653
JAIME,SECRETARIA DE SEGUNDA,6/10/20,8/06/22,1556958
LUIS,FISCAL LETRADO DEPAR,26/01/21,7/09/23,1915884
PATRICIA MACARENA,SECRETARIA,13/09/20,5/09/21,3764447
MARIA NOEL,GERENTE DE RR.HH,2/06/21,3/12/22,2797905
LEONARDO CESAR,GTE. DIV. TECNICO PROFESIONAL,2/10/20,28/04/22,1742709
MARÍA ELSA,ACTUARIO,27/09/20,4/11/21,1349619
RAUL WALTER,GERENTE SANEAMIENTO,25/10/20,23/12/21,1566472
JUAN CARLOS,EDIL DEPARTAMENTAL,10/04/21,11/11/23,3109260
CLAUDIA LEONOR,DIRECTORA GRAL.REGISTROS,22/06/21,6/10/21,3264162
CARLOS ANTONIO,DIRECTOR GENERAL,18/03/21,22/08/23,1379031
ALFREDO OSCAR GERARD,EDIL,1/12/21,2/10/23,3414262
CARLOS ALBERTO,INSP. MAYOR,8/11/20,14/10/23,1974391
LIDIO ROSAMEL,DIRECTOR C/C,15/07/21,17/10/22,3153000
JORGE DANIEL,REP. DE BPS.,28/12/20,6/10/21,1311888
MARTIN,DIRECTOR INSTITUTO AUDIOVISUAL,5/07/21,19/01/22,1760275
MIGUEL A.,EDIL,20/08/21,13/09/21,1760161
NANCY,EDIL,31/10/21,4/07/23,3126418
ANGEL YERU,DIPUTADO,15/12/21,19/03/22,1783343
MARIA JIMENA,DIRECTOR,23/11/20,27/03/22,3172601
MARIA VIRGIANIA,DIRECTORA NORMAS EN TI,21/09/20,26/08/22,1741446
ROSANA NILSON,EDIL,16/05/21,8/11/22,1999883
FERNANDO,PRESIDENTE,15/08/21,24/10/21,1451824
ANA CARINA,ACTUARIO,5/09/20,26/12/21,3822580
JORGE HUGO,FISCAL LETRADO DEPARTAMENTAL,20/05/21,17/01/23,1210895
GRAZIANO,GERENTE DE AREA,11/01/21,1/11/23,1320504
MARTIN,VICEPRESIDENTE,23/04/21,23/10/23,1334768
FATIMA,FISCAL LETRADO ADJUNTO,10/12/21,7/09/21,1393175
OPE,SENADOR,17/07/21,13/10/21,1567880
IVONNE GRAZIELLA,DIPUTADO,18/09/21,11/08/22,1215855
HERMES RAUL,EDIL TITULAR,3/12/21,18/06/22,2674300
JOSE MARIA,GERENTE DE NEGOCIOS ENER.,21/11/21,8/10/22,1245215
LEOMAR,PRESIDENTE,4/11/20,1/07/22,1143697
ADA CRISTIANA,DIRECTORA DE DIVISION,13/02/21,11/05/23,1109102
RAFAEL,GERENTTE DE AREA POLITICA,3/08/21,9/01/22,1952336
MARIA DEL ROSARIO,INTENDENTE INTENDENCIA REGULACION FINC,16/10/20,25/11/21,1142979
RITA BEATRIZ,JUEZ LETRADO CAPITAL,30/08/21,5/12/22,1068393
